alert_id,store_id,sku_id,category,stock_level,threshold,markdown_recommended,date
ALERT_4670,STORE_028,SKU_Snacks_130,Beverages,123,129,False,2024-08-08
ALERT_4671,STORE_043,SKU_Cereals_436,Beverages,133,103,True,2024-08-08
ALERT_4672,STORE_048,SKU_Cereals_939,Cereals,277,123,True,2024-05-10
ALERT_4673,STORE_023,SKU_Beverages_652,Snacks,58,101,False,2024-07-22
ALERT_4674,STORE_039,SKU_Beverages_943,Beverages,128,110,True,2024-10-21
ALERT_4675,STORE_075,SKU_Beverages_912,Snacks,66,124,False,2024-11-17
ALERT_4676,STORE_099,SKU_Cereals_981,Snacks,392,99,True,2024-12-31
ALERT_4677,STORE_053,SKU_Cereals_927,Snacks,415,95,True,2024-07-09
ALERT_4678,STORE_058,SKU_Beverages_913,Snacks,282,103,True,2024-10-29
ALERT_4679,STORE_017,SKU_Beverages_392,Cereals,200,149,True,2024-07-18
ALERT_4680,STORE_008,SKU_Snacks_681,Beverages,416,145,True,2024-05-27
ALERT_4681,STORE_091,SKU_Snacks_309,Cereals,406,150,True,2024-03-13
ALERT_4682,STORE_062,SKU_Beverages_939,Beverages,360,118,True,2024-03-19
ALERT_4683,STORE_031,SKU_Beverages_994,Beverages,226,93,True,2024-04-06
ALERT_4684,STORE_058,SKU_Beverages_389,Snacks,196,114,True,2024-04-13
ALERT_4685,STORE_094,SKU_Cereals_576,Beverages,256,89,True,2024-02-12
ALERT_4686,STORE_016,SKU_Snacks_605,Snacks,281,139,True,2024-01-06
ALERT_4687,STORE_069,SKU_Snacks_582,Beverages,203,120,True,2024-12-15
ALERT_4688,STORE_083,SKU_Snacks_842,Cereals,350,107,True,2024-01-05
ALERT_4689,STORE_034,SKU_Snacks_354,Snacks,354,142,True,2024-08-27
ALERT_4690,STORE_096,SKU_Beverages_353,Beverages,360,102,True,2024-02-15
ALERT_4691,STORE_068,SKU_Snacks_553,Beverages,483,142,True,2024-11-09
ALERT_4692,STORE_037,SKU_Beverages_555,Snacks,379,104,True,2024-05-12
ALERT_4693,STORE_082,SKU_Cereals_585,Snacks,222,125,True,2024-11-20
ALERT_4694,STORE_009,SKU_Beverages_473,Cereals,480,132,True,2024-04-27
ALERT_4695,STORE_056,SKU_Cereals_930,Beverages,130,125,True,2024-04-17
ALERT_4696,STORE_050,SKU_Cereals_779,Beverages,264,127,True,2024-03-04
ALERT_4697,STORE_077,SKU_Snacks_859,Snacks,463,107,True,2024-04-04
ALERT_4698,STORE_097,SKU_Beverages_931,Cereals,201,92,True,2024-09-05
ALERT_4699,STORE_041,SKU_Cereals_272,Beverages,258,102,True,2024-10-22
ALERT_4700,STORE_065,SKU_Snacks_119,Beverages,350,82,True,2024-08-13
ALERT_4701,STORE_058,SKU_Snacks_492,Cereals,310,81,True,2024-01-20
ALERT_4702,STORE_040,SKU_Beverages_317,Beverages,471,87,True,2024-05-10
ALERT_4703,STORE_008,SKU_Beverages_897,Cereals,248,141,True,2024-02-17
ALERT_4704,STORE_052,SKU_Beverages_232,Snacks,163,103,True,2024-02-25
ALERT_4705,STORE_044,SKU_Cereals_567,Snacks,172,112,True,2024-10-05
ALERT_4706,STORE_082,SKU_Cereals_718,Beverages,398,143,True,2024-01-10
ALERT_4707,STORE_069,SKU_Snacks_583,Snacks,147,144,True,2024-01-23
ALERT_4708,STORE_076,SKU_Cereals_707,Cereals,441,142,True,2024-07-28
ALERT_4709,STORE_012,SKU_Beverages_570,Beverages,219,132,True,2024-02-23
ALERT_4710,STORE_020,SKU_Cereals_834,Cereals,94,133,False,2024-05-14
ALERT_4711,STORE_027,SKU_Beverages_605,Snacks,408,104,True,2024-06-05
ALERT_4712,STORE_059,SKU_Beverages_586,Snacks,64,88,False,2024-08-11
ALERT_4713,STORE_076,SKU_Beverages_136,Beverages,185,144,True,2024-10-06
ALERT_4714,STORE_029,SKU_Snacks_571,Snacks,122,100,True,2024-06-18
ALERT_4715,STORE_074,SKU_Cereals_503,Beverages,139,98,True,2024-04-08
ALERT_4716,STORE_036,SKU_Cereals_907,Beverages,443,111,True,2024-01-20
ALERT_4717,STORE_086,SKU_Snacks_827,Cereals,362,140,True,2024-12-26
ALERT_4718,STORE_004,SKU_Beverages_996,Cereals,172,126,True,2024-11-15
ALERT_4719,STORE_056,SKU_Beverages_572,Beverages,64,131,False,2024-08-27
ALERT_4720,STORE_080,SKU_Beverages_435,Snacks,191,91,True,2024-11-24
ALERT_4721,STORE_056,SKU_Beverages_435,Snacks,94,103,False,2024-07-01
ALERT_4722,STORE_023,SKU_Beverages_874,Cereals,102,131,False,2024-03-24
ALERT_4723,STORE_048,SKU_Snacks_879,Beverages,406,139,True,2024-05-22
ALERT_4724,STORE_008,SKU_Snacks_524,Snacks,396,130,True,2024-09-09
ALERT_4725,STORE_081,SKU_Snacks_947,Beverages,431,144,True,2024-02-26
ALERT_4726,STORE_076,SKU_Beverages_637,Beverages,437,84,True,2024-03-15
ALERT_4727,STORE_001,SKU_Beverages_616,Cereals,356,119,True,2024-01-18
ALERT_4728,STORE_073,SKU_Snacks_800,Cereals,227,117,True,2024-02-18
ALERT_4729,STORE_029,SKU_Snacks_240,Snacks,247,95,True,2024-04-09
ALERT_4730,STORE_089,SKU_Beverages_831,Beverages,440,101,True,2024-09-14
ALERT_4731,STORE_063,SKU_Beverages_598,Cereals,205,115,True,2024-10-21
ALERT_4732,STORE_038,SKU_Cereals_432,Beverages,306,110,True,2024-08-10
ALERT_4733,STORE_070,SKU_Beverages_598,Snacks,257,133,True,2024-12-25
ALERT_4734,STORE_017,SKU_Snacks_738,Snacks,420,141,True,2024-07-26
ALERT_4735,STORE_076,SKU_Cereals_123,Beverages,458,150,True,2024-01-17
ALERT_4736,STORE_078,SKU_Snacks_464,Snacks,333,124,True,2024-05-17
ALERT_4737,STORE_029,SKU_Beverages_710,Cereals,158,112,True,2024-02-12
ALERT_4738,STORE_070,SKU_Cereals_977,Beverages,335,142,True,2024-05-22
ALERT_4739,STORE_087,SKU_Beverages_303,Beverages,75,139,False,2024-05-13
ALERT_4740,STORE_021,SKU_Cereals_442,Beverages,371,95,True,2024-12-18
ALERT_4741,STORE_087,SKU_Beverages_358,Cereals,81,133,False,2024-11-05
ALERT_4742,STORE_025,SKU_Beverages_359,Snacks,435,145,True,2024-01-12
ALERT_4743,STORE_006,SKU_Cereals_294,Beverages,179,105,True,2024-07-01
ALERT_4744,STORE_019,SKU_Beverages_488,Beverages,261,109,True,2024-01-13
ALERT_4745,STORE_007,SKU_Beverages_209,Snacks,133,113,True,2024-09-19
ALERT_4746,STORE_067,SKU_Snacks_674,Snacks,334,113,True,2024-04-29
ALERT_4747,STORE_029,SKU_Cereals_936,Snacks,240,98,True,2024-05-28
ALERT_4748,STORE_090,SKU_Beverages_276,Snacks,419,148,True,2024-03-13
ALERT_4749,STORE_093,SKU_Cereals_771,Cereals,244,93,True,2024-07-17
ALERT_4750,STORE_050,SKU_Cereals_729,Cereals,164,148,True,2024-05-16
ALERT_4751,STORE_020,SKU_Cereals_269,Beverages,461,99,True,2024-01-29
ALERT_4752,STORE_043,SKU_Snacks_227,Beverages,242,81,True,2024-03-25
ALERT_4753,STORE_041,SKU_Cereals_222,Cereals,62,85,False,2024-11-28
ALERT_4754,STORE_095,SKU_Snacks_563,Cereals,111,97,True,2024-12-13
ALERT_4755,STORE_059,SKU_Beverages_289,Beverages,355,124,True,2024-11-11
ALERT_4756,STORE_055,SKU_Snacks_995,Beverages,132,83,True,2024-02-01
ALERT_4757,STORE_054,SKU_Cereals_591,Cereals,153,126,True,2024-11-27
ALERT_4758,STORE_064,SKU_Snacks_905,Cereals,97,87,True,2024-04-11
ALERT_4759,STORE_025,SKU_Beverages_202,Cereals,472,110,True,2024-09-30
ALERT_4760,STORE_022,SKU_Cereals_537,Snacks,410,85,True,2024-12-29
ALERT_4761,STORE_085,SKU_Beverages_224,Snacks,61,100,False,2024-04-22
ALERT_4762,STORE_031,SKU_Beverages_819,Beverages,464,142,True,2024-11-02
ALERT_4763,STORE_071,SKU_Cereals_643,Cereals,145,96,True,2024-04-02
ALERT_4764,STORE_066,SKU_Snacks_714,Snacks,254,135,True,2024-08-14
ALERT_4765,STORE_070,SKU_Snacks_337,Snacks,468,116,True,2024-04-26
ALERT_4766,STORE_051,SKU_Snacks_325,Cereals,316,96,True,2024-10-04
ALERT_4767,STORE_015,SKU_Beverages_966,Cereals,198,148,True,2024-03-23
ALERT_4768,STORE_027,SKU_Beverages_573,Beverages,469,124,True,2024-02-06
ALERT_4769,STORE_088,SKU_Cereals_696,Cereals,261,135,True,2024-06-25
ALERT_4770,STORE_006,SKU_Cereals_961,Beverages,476,126,True,2024-04-15
ALERT_4771,STORE_046,SKU_Snacks_743,Beverages,279,132,True,2024-11-06
ALERT_4772,STORE_018,SKU_Beverages_647,Cereals,473,134,True,2024-03-16
ALERT_4773,STORE_060,SKU_Beverages_610,Cereals,349,127,True,2024-10-08
ALERT_4774,STORE_024,SKU_Snacks_193,Cereals,368,130,True,2024-01-20
ALERT_4775,STORE_076,SKU_Beverages_290,Cereals,52,124,False,2024-02-23
ALERT_4776,STORE_061,SKU_Beverages_115,Snacks,432,98,True,2024-05-30
ALERT_4777,STORE_065,SKU_Snacks_428,Beverages,498,85,True,2024-05-11
ALERT_4778,STORE_056,SKU_Cereals_269,Snacks,411,107,True,2024-06-24
ALERT_4779,STORE_089,SKU_Snacks_686,Cereals,246,149,True,2024-01-03
ALERT_4780,STORE_023,SKU_Snacks_989,Cereals,222,108,True,2024-04-15
ALERT_4781,STORE_071,SKU_Snacks_441,Cereals,338,149,True,2024-10-03
ALERT_4782,STORE_016,SKU_Cereals_519,Beverages,418,139,True,2024-12-18
ALERT_4783,STORE_002,SKU_Beverages_169,Cereals,207,111,True,2024-02-18
ALERT_4784,STORE_023,SKU_Cereals_874,Beverages,115,89,True,2024-05-08
ALERT_4785,STORE_001,SKU_Snacks_185,Cereals,417,137,True,2024-09-20
ALERT_4786,STORE_056,SKU_Snacks_452,Beverages,58,101,False,2024-08-30
ALERT_4787,STORE_022,SKU_Snacks_408,Cereals,241,141,True,2024-04-07
ALERT_4788,STORE_063,SKU_Snacks_649,Cereals,50,82,False,2024-09-29
ALERT_4789,STORE_060,SKU_Beverages_539,Snacks,404,117,True,2024-04-24
ALERT_4790,STORE_093,SKU_Beverages_927,Beverages,94,141,False,2024-12-21
ALERT_4791,STORE_099,SKU_Cereals_537,Snacks,69,125,False,2024-06-09
ALERT_4792,STORE_006,SKU_Cereals_811,Snacks,96,133,False,2024-07-18
ALERT_4793,STORE_038,SKU_Snacks_785,Beverages,78,133,False,2024-03-22
ALERT_4794,STORE_061,SKU_Beverages_764,Snacks,345,88,True,2024-03-25
ALERT_4795,STORE_072,SKU_Cereals_756,Cereals,307,140,True,2024-04-05
ALERT_4796,STORE_086,SKU_Beverages_180,Snacks,496,148,True,2024-08-25
ALERT_4797,STORE_046,SKU_Beverages_647,Snacks,67,101,False,2024-08-21
ALERT_4798,STORE_036,SKU_Beverages_681,Beverages,447,117,True,2024-09-26
ALERT_4799,STORE_096,SKU_Cereals_152,Beverages,259,141,True,2024-06-17
ALERT_4800,STORE_028,SKU_Beverages_151,Snacks,262,92,True,2024-05-04
ALERT_4801,STORE_057,SKU_Cereals_134,Cereals,425,81,True,2024-10-23
ALERT_4802,STORE_034,SKU_Snacks_860,Beverages,446,122,True,2024-03-09
ALERT_4803,STORE_098,SKU_Cereals_608,Cereals,494,124,True,2024-12-01
ALERT_4804,STORE_099,SKU_Beverages_811,Snacks,455,117,True,2024-05-22
ALERT_4805,STORE_043,SKU_Beverages_646,Snacks,346,123,True,2024-08-07
ALERT_4806,STORE_022,SKU_Cereals_675,Beverages,105,122,False,2024-01-22
ALERT_4807,STORE_020,SKU_Beverages_378,Cereals,251,146,True,2024-10-08
ALERT_4808,STORE_062,SKU_Snacks_387,Beverages,303,89,True,2024-08-31
ALERT_4809,STORE_016,SKU_Snacks_887,Cereals,99,144,False,2024-03-13
ALERT_4810,STORE_025,SKU_Snacks_125,Snacks,205,102,True,2024-12-19
ALERT_4811,STORE_071,SKU_Beverages_425,Cereals,146,111,True,2024-04-05
ALERT_4812,STORE_073,SKU_Cereals_535,Cereals,223,147,True,2024-10-15
ALERT_4813,STORE_039,SKU_Cereals_699,Cereals,443,132,True,2024-06-16
ALERT_4814,STORE_059,SKU_Cereals_508,Snacks,412,125,True,2024-09-09
ALERT_4815,STORE_085,SKU_Snacks_351,Cereals,219,121,True,2024-01-13
ALERT_4816,STORE_084,SKU_Beverages_773,Snacks,83,127,False,2024-07-29
ALERT_4817,STORE_081,SKU_Cereals_280,Cereals,249,141,True,2024-11-11
ALERT_4818,STORE_084,SKU_Snacks_197,Cereals,51,149,False,2024-12-08
ALERT_4819,STORE_001,SKU_Cereals_204,Beverages,245,148,True,2024-11-03
ALERT_4820,STORE_048,SKU_Beverages_432,Snacks,95,147,False,2024-08-04
ALERT_4821,STORE_090,SKU_Beverages_721,Snacks,136,88,True,2024-05-27
ALERT_4822,STORE_045,SKU_Cereals_835,Cereals,467,112,True,2024-07-30
ALERT_4823,STORE_048,SKU_Beverages_156,Cereals,90,143,False,2024-07-29
ALERT_4824,STORE_061,SKU_Snacks_468,Beverages,344,144,True,2024-06-20
ALERT_4825,STORE_100,SKU_Cereals_470,Beverages,236,126,True,2024-07-21
ALERT_4826,STORE_062,SKU_Cereals_452,Beverages,211,93,True,2024-05-02
ALERT_4827,STORE_036,SKU_Cereals_759,Snacks,149,97,True,2024-02-06
ALERT_4828,STORE_071,SKU_Snacks_471,Snacks,75,123,False,2024-04-26
ALERT_4829,STORE_087,SKU_Cereals_584,Beverages,299,104,True,2024-06-25
ALERT_4830,STORE_064,SKU_Cereals_240,Cereals,274,84,True,2024-06-28
ALERT_4831,STORE_027,SKU_Beverages_752,Snacks,173,99,True,2024-05-11
ALERT_4832,STORE_034,SKU_Cereals_169,Snacks,228,110,True,2024-02-07
ALERT_4833,STORE_010,SKU_Cereals_559,Cereals,184,145,True,2024-04-27
ALERT_4834,STORE_033,SKU_Beverages_808,Beverages,469,118,True,2024-06-08
ALERT_4835,STORE_044,SKU_Beverages_718,Cereals,233,100,True,2024-04-05
ALERT_4836,STORE_019,SKU_Snacks_848,Cereals,50,101,False,2024-11-10
ALERT_4837,STORE_009,SKU_Snacks_455,Snacks,500,107,True,2024-08-20
ALERT_4838,STORE_053,SKU_Snacks_895,Snacks,241,128,True,2024-01-17
ALERT_4839,STORE_082,SKU_Snacks_772,Cereals,110,113,False,2024-10-08
ALERT_4840,STORE_070,SKU_Beverages_191,Snacks,93,123,False,2024-09-20
ALERT_4841,STORE_042,SKU_Snacks_146,Cereals,104,108,False,2024-06-15
ALERT_4842,STORE_027,SKU_Cereals_981,Cereals,420,134,True,2024-01-25
ALERT_4843,STORE_052,SKU_Snacks_151,Cereals,269,116,True,2024-12-25
ALERT_4844,STORE_083,SKU_Cereals_389,Beverages,201,145,True,2024-10-27
ALERT_4845,STORE_068,SKU_Snacks_710,Beverages,182,134,True,2024-07-20
ALERT_4846,STORE_074,SKU_Cereals_813,Beverages,410,93,True,2024-06-07
ALERT_4847,STORE_045,SKU_Snacks_216,Beverages,474,97,True,2024-10-25
ALERT_4848,STORE_055,SKU_Beverages_176,Beverages,141,149,False,2024-12-12
ALERT_4849,STORE_013,SKU_Beverages_978,Beverages,272,130,True,2024-08-15
ALERT_4850,STORE_096,SKU_Cereals_144,Cereals,337,112,True,2024-06-08
ALERT_4851,STORE_036,SKU_Snacks_676,Cereals,85,119,False,2024-02-01
ALERT_4852,STORE_050,SKU_Snacks_788,Beverages,210,103,True,2024-12-14
ALERT_4853,STORE_069,SKU_Snacks_391,Cereals,238,143,True,2024-02-11
ALERT_4854,STORE_086,SKU_Cereals_709,Snacks,302,118,True,2024-10-23
ALERT_4855,STORE_013,SKU_Cereals_897,Beverages,164,125,True,2024-04-24
ALERT_4856,STORE_053,SKU_Beverages_143,Beverages,476,92,True,2024-12-23
ALERT_4857,STORE_068,SKU_Snacks_683,Snacks,150,101,True,2024-05-27
ALERT_4858,STORE_072,SKU_Beverages_193,Snacks,320,114,True,2024-06-02
ALERT_4859,STORE_039,SKU_Beverages_877,Snacks,296,111,True,2024-11-16
ALERT_4860,STORE_067,SKU_Snacks_360,Snacks,499,135,True,2024-08-19
ALERT_4861,STORE_022,SKU_Beverages_655,Cereals,88,112,False,2024-06-09
ALERT_4862,STORE_003,SKU_Beverages_939,Snacks,201,84,True,2024-02-03
ALERT_4863,STORE_029,SKU_Beverages_605,Beverages,370,84,True,2024-07-26
ALERT_4864,STORE_098,SKU_Cereals_630,Cereals,465,122,True,2024-06-22
ALERT_4865,STORE_004,SKU_Beverages_418,Beverages,303,130,True,2024-02-09
ALERT_4866,STORE_081,SKU_Cereals_428,Cereals,51,109,False,2024-02-15
ALERT_4867,STORE_091,SKU_Cereals_414,Cereals,493,92,True,2024-12-15
ALERT_4868,STORE_008,SKU_Cereals_778,Beverages,411,86,True,2024-12-13
ALERT_4869,STORE_074,SKU_Cereals_860,Cereals,68,139,False,2024-09-20
ALERT_4870,STORE_053,SKU_Cereals_979,Snacks,80,144,False,2024-08-06
ALERT_4871,STORE_079,SKU_Snacks_326,Cereals,235,121,True,2024-10-23
ALERT_4872,STORE_095,SKU_Beverages_672,Cereals,399,145,True,2024-09-05
ALERT_4873,STORE_025,SKU_Beverages_529,Beverages,152,106,True,2024-06-07
ALERT_4874,STORE_073,SKU_Cereals_667,Cereals,233,137,True,2024-11-22
ALERT_4875,STORE_024,SKU_Cereals_813,Snacks,77,88,False,2024-05-04
ALERT_4876,STORE_008,SKU_Snacks_228,Snacks,319,82,True,2024-11-03
ALERT_4877,STORE_068,SKU_Beverages_904,Beverages,354,93,True,2024-01-20
ALERT_4878,STORE_066,SKU_Snacks_906,Snacks,68,122,False,2024-01-02
ALERT_4879,STORE_010,SKU_Beverages_603,Snacks,407,129,True,2024-02-10
ALERT_4880,STORE_013,SKU_Snacks_500,Snacks,140,91,True,2024-08-28
ALERT_4881,STORE_054,SKU_Cereals_175,Beverages,71,117,False,2024-11-29
ALERT_4882,STORE_048,SKU_Beverages_368,Cereals,309,133,True,2024-04-24
ALERT_4883,STORE_023,SKU_Snacks_740,Snacks,81,103,False,2024-03-07
ALERT_4884,STORE_019,SKU_Cereals_377,Cereals,382,146,True,2024-02-01
ALERT_4885,STORE_049,SKU_Snacks_591,Beverages,96,84,True,2024-08-01
ALERT_4886,STORE_051,SKU_Beverages_863,Snacks,122,106,True,2024-07-09
ALERT_4887,STORE_053,SKU_Snacks_941,Snacks,362,132,True,2024-09-01
ALERT_4888,STORE_008,SKU_Beverages_153,Cereals,274,107,True,2024-02-04
ALERT_4889,STORE_060,SKU_Cereals_191,Snacks,160,131,True,2024-06-15
ALERT_4890,STORE_018,SKU_Snacks_258,Cereals,53,133,False,2024-01-24
ALERT_4891,STORE_067,SKU_Cereals_648,Cereals,497,144,True,2024-06-24
ALERT_4892,STORE_036,SKU_Snacks_846,Snacks,490,150,True,2024-11-26
ALERT_4893,STORE_043,SKU_Cereals_593,Beverages,144,126,True,2024-02-08
ALERT_4894,STORE_096,SKU_Snacks_561,Cereals,260,139,True,2024-07-05
ALERT_4895,STORE_032,SKU_Snacks_878,Beverages,130,107,True,2024-01-09
ALERT_4896,STORE_035,SKU_Beverages_317,Cereals,204,123,True,2024-03-09
ALERT_4897,STORE_043,SKU_Snacks_145,Cereals,143,135,True,2024-08-23
ALERT_4898,STORE_053,SKU_Cereals_484,Cereals,178,81,True,2024-09-22
ALERT_4899,STORE_007,SKU_Cereals_388,Snacks,288,99,True,2024-06-26
ALERT_4900,STORE_054,SKU_Snacks_785,Beverages,239,147,True,2024-11-24
ALERT_4901,STORE_010,SKU_Cereals_814,Beverages,199,101,True,2024-05-25
ALERT_4902,STORE_049,SKU_Beverages_230,Beverages,275,118,True,2024-12-21
ALERT_4903,STORE_092,SKU_Beverages_112,Beverages,250,81,True,2024-02-26
ALERT_4904,STORE_009,SKU_Beverages_222,Beverages,103,83,True,2024-12-03
ALERT_4905,STORE_069,SKU_Beverages_566,Snacks,274,141,True,2024-01-05
ALERT_4906,STORE_082,SKU_Cereals_305,Cereals,396,125,True,2024-08-25
ALERT_4907,STORE_026,SKU_Snacks_120,Beverages,64,99,False,2024-08-29
ALERT_4908,STORE_050,SKU_Beverages_821,Beverages,444,112,True,2024-10-10
ALERT_4909,STORE_088,SKU_Beverages_815,Snacks,444,90,True,2024-11-17
ALERT_4910,STORE_072,SKU_Cereals_648,Cereals,143,148,False,2024-06-20
ALERT_4911,STORE_065,SKU_Snacks_148,Cereals,386,119,True,2024-05-18
ALERT_4912,STORE_028,SKU_Beverages_952,Beverages,448,105,True,2024-09-20
ALERT_4913,STORE_086,SKU_Beverages_376,Snacks,246,81,True,2024-12-07
ALERT_4914,STORE_098,SKU_Beverages_572,Beverages,91,86,True,2024-04-05
ALERT_4915,STORE_064,SKU_Beverages_503,Beverages,85,114,False,2024-10-26
ALERT_4916,STORE_025,SKU_Cereals_591,Beverages,408,149,True,2024-06-04
ALERT_4917,STORE_044,SKU_Cereals_608,Beverages,272,116,True,2024-05-25
ALERT_4918,STORE_058,SKU_Snacks_477,Beverages,492,135,True,2024-05-10
ALERT_4919,STORE_015,SKU_Beverages_117,Cereals,140,83,True,2024-07-01
ALERT_4920,STORE_008,SKU_Snacks_530,Beverages,202,112,True,2024-04-30
ALERT_4921,STORE_042,SKU_Snacks_557,Beverages,389,84,True,2024-09-15
ALERT_4922,STORE_069,SKU_Beverages_295,Cereals,482,100,True,2024-07-20
ALERT_4923,STORE_030,SKU_Cereals_468,Cereals,170,109,True,2024-06-12
ALERT_4924,STORE_023,SKU_Snacks_922,Snacks,329,99,True,2024-12-10
ALERT_4925,STORE_054,SKU_Cereals_784,Cereals,307,123,True,2024-06-23
ALERT_4926,STORE_086,SKU_Cereals_480,Beverages,250,99,True,2024-06-08
ALERT_4927,STORE_079,SKU_Cereals_675,Snacks,479,91,True,2024-04-21
ALERT_4928,STORE_041,SKU_Snacks_441,Cereals,440,149,True,2024-03-26
ALERT_4929,STORE_038,SKU_Snacks_982,Beverages,76,123,False,2024-02-19
ALERT_4930,STORE_087,SKU_Beverages_238,Snacks,480,111,True,2024-11-20
ALERT_4931,STORE_083,SKU_Beverages_291,Snacks,264,121,True,2024-07-28
ALERT_4932,STORE_043,SKU_Beverages_564,Beverages,65,84,False,2024-06-16
ALERT_4933,STORE_012,SKU_Cereals_559,Beverages,324,140,True,2024-03-21
ALERT_4934,STORE_020,SKU_Snacks_885,Snacks,80,126,False,2024-12-19
ALERT_4935,STORE_045,SKU_Beverages_117,Beverages,273,119,True,2024-08-16
ALERT_4936,STORE_025,SKU_Beverages_982,Snacks,493,94,True,2024-12-06
ALERT_4937,STORE_052,SKU_Beverages_299,Cereals,433,96,True,2024-04-11
ALERT_4938,STORE_058,SKU_Snacks_557,Cereals,411,144,True,2024-07-21
ALERT_4939,STORE_036,SKU_Snacks_703,Beverages,186,117,True,2024-11-21
ALERT_4940,STORE_071,SKU_Cereals_212,Snacks,458,149,True,2024-06-08
ALERT_4941,STORE_013,SKU_Snacks_142,Snacks,457,84,True,2024-12-20
ALERT_4942,STORE_092,SKU_Cereals_880,Cereals,122,87,True,2024-11-24
ALERT_4943,STORE_084,SKU_Snacks_109,Cereals,118,101,True,2024-07-16
ALERT_4944,STORE_058,SKU_Beverages_666,Cereals,303,111,True,2024-12-31
ALERT_4945,STORE_014,SKU_Cereals_362,Beverages,483,101,True,2024-12-04
ALERT_4946,STORE_033,SKU_Beverages_807,Beverages,338,127,True,2024-07-08
ALERT_4947,STORE_050,SKU_Cereals_336,Beverages,57,106,False,2024-10-09
ALERT_4948,STORE_029,SKU_Beverages_973,Snacks,475,82,True,2024-04-07
ALERT_4949,STORE_070,SKU_Snacks_206,Cereals,70,123,False,2024-02-12
ALERT_4950,STORE_020,SKU_Snacks_211,Snacks,176,131,True,2024-09-03
ALERT_4951,STORE_065,SKU_Beverages_870,Snacks,79,126,False,2024-12-18
ALERT_4952,STORE_052,SKU_Cereals_476,Snacks,312,107,True,2024-10-11
ALERT_4953,STORE_033,SKU_Cereals_549,Beverages,470,112,True,2024-02-02
ALERT_4954,STORE_033,SKU_Beverages_234,Snacks,444,87,True,2024-03-18
ALERT_4955,STORE_025,SKU_Cereals_923,Cereals,458,96,True,2024-04-30
ALERT_4956,STORE_050,SKU_Snacks_860,Cereals,146,142,True,2024-01-18
ALERT_4957,STORE_041,SKU_Beverages_845,Snacks,374,116,True,2024-09-25
ALERT_4958,STORE_063,SKU_Beverages_640,Beverages,470,105,True,2024-01-31
ALERT_4959,STORE_052,SKU_Beverages_880,Beverages,281,95,True,2024-11-22
ALERT_4960,STORE_083,SKU_Cereals_950,Cereals,258,102,True,2024-12-07
ALERT_4961,STORE_038,SKU_Beverages_209,Cereals,77,132,False,2024-07-20
ALERT_4962,STORE_087,SKU_Beverages_304,Snacks,213,88,True,2024-04-24
ALERT_4963,STORE_090,SKU_Cereals_522,Beverages,241,83,True,2024-05-27
ALERT_4964,STORE_003,SKU_Snacks_221,Beverages,267,86,True,2024-10-10
ALERT_4965,STORE_002,SKU_Snacks_257,Cereals,336,95,True,2024-03-11
ALERT_4966,STORE_011,SKU_Snacks_201,Beverages,438,137,True,2024-02-20
ALERT_4967,STORE_026,SKU_Snacks_458,Cereals,359,87,True,2024-10-18
ALERT_4968,STORE_012,SKU_Beverages_239,Cereals,468,142,True,2024-09-02
ALERT_4969,STORE_004,SKU_Snacks_136,Snacks,136,114,True,2024-09-30
ALERT_4970,STORE_014,SKU_Cereals_292,Cereals,253,97,True,2024-07-28
ALERT_4971,STORE_012,SKU_Snacks_431,Beverages,368,131,True,2024-08-18
ALERT_4972,STORE_021,SKU_Cereals_882,Cereals,452,101,True,2024-11-07
ALERT_4973,STORE_017,SKU_Cereals_338,Beverages,169,110,True,2024-08-14
ALERT_4974,STORE_013,SKU_Snacks_612,Cereals,288,136,True,2024-09-20
ALERT_4975,STORE_043,SKU_Beverages_551,Snacks,100,87,True,2024-02-17
ALERT_4976,STORE_029,SKU_Cereals_129,Cereals,337,106,True,2024-02-06
ALERT_4977,STORE_013,SKU_Beverages_506,Cereals,98,142,False,2024-12-25
ALERT_4978,STORE_042,SKU_Cereals_253,Beverages,387,116,True,2024-07-25
ALERT_4979,STORE_078,SKU_Beverages_904,Snacks,215,88,True,2024-08-04
ALERT_4980,STORE_017,SKU_Snacks_189,Beverages,420,107,True,2024-09-13
ALERT_4981,STORE_009,SKU_Beverages_755,Cereals,324,101,True,2024-05-16
ALERT_4982,STORE_020,SKU_Snacks_539,Cereals,60,102,False,2024-09-03
ALERT_4983,STORE_071,SKU_Beverages_457,Beverages,460,119,True,2024-10-01
ALERT_4984,STORE_067,SKU_Cereals_530,Cereals,354,134,True,2024-08-09
ALERT_4985,STORE_080,SKU_Beverages_982,Snacks,396,85,True,2024-05-31
ALERT_4986,STORE_028,SKU_Cereals_610,Beverages,241,93,True,2024-11-25
ALERT_4987,STORE_002,SKU_Beverages_262,Snacks,313,149,True,2024-01-21
ALERT_4988,STORE_069,SKU_Cereals_722,Snacks,204,86,True,2024-11-26
ALERT_4989,STORE_048,SKU_Cereals_111,Beverages,222,112,True,2024-01-11
ALERT_4990,STORE_056,SKU_Cereals_452,Cereals,292,125,True,2024-11-08
ALERT_4991,STORE_067,SKU_Beverages_493,Beverages,500,124,True,2024-11-22
ALERT_4992,STORE_019,SKU_Beverages_914,Cereals,426,94,True,2024-09-18
ALERT_4993,STORE_038,SKU_Snacks_834,Snacks,460,126,True,2024-02-02
