promotion_id,sku_id,category,start_date,end_date,discount_percentage,region,store_format,sales_uplift_units,roi_percentage
PROMO_2024_8381,SKU_Snacks_696,Dairy,2024-10-14,2024-10-21,14.3,South,Express,2519,5.6
PROMO_2024_8382,SKU_Beverages_271,Frozen,2024-01-06,2024-01-13,23.6,East,Express,1610,19.9
PROMO_2024_8383,SKU_Cereals_269,Cereals,2024-08-28,2024-09-04,10.7,South,Hypermarket,2068,13.3
PROMO_2024_8384,SKU_Cereals_489,Frozen,2024-10-01,2024-10-08,13.6,South,Hypermarket,2958,12.1
PROMO_2024_8385,SKU_Dairy_810,Dairy,2024-08-12,2024-08-19,29.4,South,Hypermarket,2825,13.5
PROMO_2024_8386,SKU_Frozen_203,Frozen,2024-04-23,2024-04-30,19.6,East,Online,2849,5.8
PROMO_2024_8387,SKU_Frozen_407,Cereals,2024-09-14,2024-09-21,21.7,East,Online,1251,9.1
PROMO_2024_8388,SKU_Cereals_168,Frozen,2024-05-31,2024-06-07,20.4,South,Online,1604,11.0
PROMO_2024_8389,SKU_Cereals_532,Cereals,2024-01-24,2024-01-31,25.0,South,Online,1586,12.4
PROMO_2024_8390,SKU_Cereals_130,Dairy,2024-09-18,2024-09-25,14.9,North,Online,2299,7.5
PROMO_2024_8391,SKU_Beverages_137,Frozen,2024-10-14,2024-10-21,12.6,West,Hypermarket,2136,8.7
PROMO_2024_8392,SKU_Beverages_388,Dairy,2024-01-24,2024-01-31,15.7,East,Online,583,16.3
PROMO_2024_8393,SKU_Beverages_274,Beverages,2024-08-31,2024-09-07,11.2,North,Hypermarket,2360,10.5
PROMO_2024_8394,SKU_Beverages_706,Snacks,2024-01-13,2024-01-20,16.5,North,Express,883,7.3
PROMO_2024_8395,SKU_Dairy_124,Cereals,2024-08-29,2024-09-05,26.8,East,Hypermarket,1292,19.4
PROMO_2024_8396,SKU_Dairy_711,Snacks,2024-09-23,2024-09-30,23.2,South,Online,1189,13.9
PROMO_2024_8397,SKU_Snacks_614,Cereals,2024-03-19,2024-03-26,24.7,North,Online,2766,19.4
PROMO_2024_8398,SKU_Cereals_156,Dairy,2024-05-22,2024-05-29,15.0,South,Express,1173,13.0
PROMO_2024_8399,SKU_Beverages_317,Snacks,2024-11-18,2024-11-25,29.2,West,Express,669,19.4
PROMO_2024_8400,SKU_Snacks_427,Dairy,2024-11-19,2024-11-26,19.5,South,Online,1643,9.1
PROMO_2024_8401,SKU_Beverages_938,Dairy,2024-03-15,2024-03-22,13.4,South,Hypermarket,2235,9.3
PROMO_2024_8402,SKU_Snacks_613,Snacks,2024-09-02,2024-09-09,22.8,South,Express,1466,7.4
PROMO_2024_8403,SKU_Cereals_891,Snacks,2024-07-12,2024-07-19,13.6,South,Online,2324,10.0
PROMO_2024_8404,SKU_Dairy_766,Beverages,2024-02-21,2024-02-28,20.6,East,Online,1614,15.1
PROMO_2024_8405,SKU_Dairy_324,Cereals,2024-02-06,2024-02-13,22.5,North,Online,2611,16.3
PROMO_2024_8406,SKU_Snacks_395,Snacks,2024-10-21,2024-10-28,15.6,South,Online,2291,19.7
PROMO_2024_8407,SKU_Frozen_604,Beverages,2024-07-01,2024-07-08,13.2,South,Hypermarket,627,16.4
PROMO_2024_8408,SKU_Frozen_601,Beverages,2024-04-22,2024-04-29,22.4,North,Hypermarket,2982,7.6
PROMO_2024_8409,SKU_Dairy_553,Dairy,2024-04-28,2024-05-05,20.7,North,Express,1931,10.2
PROMO_2024_8410,SKU_Beverages_390,Beverages,2024-10-31,2024-11-07,24.7,South,Online,2397,18.8
PROMO_2024_8411,SKU_Snacks_538,Frozen,2024-09-07,2024-09-14,13.8,South,Hypermarket,1539,13.0
PROMO_2024_8412,SKU_Dairy_789,Beverages,2024-04-13,2024-04-20,17.4,West,Online,1396,12.4
PROMO_2024_8413,SKU_Cereals_337,Frozen,2024-06-23,2024-06-30,13.9,North,Hypermarket,2094,9.9
PROMO_2024_8414,SKU_Snacks_980,Dairy,2024-02-28,2024-03-06,15.0,West,Online,2049,11.7
PROMO_2024_8415,SKU_Dairy_135,Beverages,2024-06-29,2024-07-06,19.6,West,Hypermarket,1981,14.3
PROMO_2024_8416,SKU_Frozen_328,Snacks,2024-02-14,2024-02-21,25.8,South,Hypermarket,1999,10.9
PROMO_2024_8417,SKU_Beverages_444,Cereals,2024-11-19,2024-11-26,12.4,East,Online,1749,6.7
PROMO_2024_8418,SKU_Snacks_846,Beverages,2024-01-29,2024-02-05,11.7,South,Express,1288,17.3
PROMO_2024_8419,SKU_Cereals_777,Snacks,2024-03-12,2024-03-19,12.6,North,Express,1435,19.5
PROMO_2024_8420,SKU_Snacks_970,Snacks,2024-10-03,2024-10-10,22.6,North,Express,2707,10.9
PROMO_2024_8421,SKU_Dairy_531,Snacks,2024-10-11,2024-10-18,10.0,West,Hypermarket,2192,17.1
PROMO_2024_8422,SKU_Frozen_517,Snacks,2024-10-05,2024-10-12,28.4,West,Express,2258,13.4
PROMO_2024_8423,SKU_Frozen_273,Frozen,2024-02-20,2024-02-27,21.4,East,Online,831,6.3
PROMO_2024_8424,SKU_Snacks_733,Frozen,2024-01-10,2024-01-17,16.1,South,Online,1278,9.8
PROMO_2024_8425,SKU_Snacks_249,Dairy,2024-10-18,2024-10-25,17.4,South,Online,2091,14.1
PROMO_2024_8426,SKU_Dairy_295,Snacks,2024-09-13,2024-09-20,11.1,North,Hypermarket,553,17.7
PROMO_2024_8427,SKU_Snacks_306,Snacks,2024-06-14,2024-06-21,14.7,West,Online,789,17.4
PROMO_2024_8428,SKU_Frozen_486,Dairy,2024-12-04,2024-12-11,16.2,North,Hypermarket,1888,6.4
PROMO_2024_8429,SKU_Beverages_948,Beverages,2024-07-16,2024-07-23,28.5,East,Online,1103,7.9
PROMO_2024_8430,SKU_Beverages_709,Dairy,2024-07-31,2024-08-07,21.2,West,Online,576,5.8
PROMO_2024_8431,SKU_Cereals_388,Dairy,2024-01-08,2024-01-15,10.1,South,Hypermarket,2204,5.6
PROMO_2024_8432,SKU_Frozen_616,Frozen,2024-01-07,2024-01-14,16.1,South,Online,831,8.0
PROMO_2024_8433,SKU_Frozen_570,Snacks,2024-05-16,2024-05-23,12.4,North,Express,1371,13.4
PROMO_2024_8434,SKU_Frozen_326,Cereals,2024-09-27,2024-10-04,25.3,North,Express,1615,7.4
PROMO_2024_8435,SKU_Snacks_855,Dairy,2024-03-15,2024-03-22,12.5,North,Hypermarket,585,15.0
PROMO_2024_8436,SKU_Dairy_251,Frozen,2024-11-14,2024-11-21,22.5,South,Online,2677,7.6
PROMO_2024_8437,SKU_Cereals_140,Cereals,2024-03-05,2024-03-12,29.3,North,Hypermarket,2199,19.6
PROMO_2024_8438,SKU_Dairy_927,Frozen,2024-11-02,2024-11-09,16.0,West,Online,607,9.2
PROMO_2024_8439,SKU_Snacks_816,Cereals,2024-12-11,2024-12-18,21.6,West,Online,2160,17.7
PROMO_2024_8440,SKU_Snacks_205,Cereals,2024-08-06,2024-08-13,11.0,East,Express,1323,6.2
PROMO_2024_8441,SKU_Beverages_242,Snacks,2024-12-28,2025-01-04,28.3,West,Express,1476,7.5
PROMO_2024_8442,SKU_Beverages_983,Dairy,2024-02-10,2024-02-17,25.5,South,Online,1917,5.2
PROMO_2024_8443,SKU_Snacks_300,Snacks,2024-07-12,2024-07-19,26.4,West,Express,661,13.7
PROMO_2024_8444,SKU_Beverages_937,Beverages,2024-05-19,2024-05-26,20.3,North,Express,1673,16.2
PROMO_2024_8445,SKU_Dairy_109,Cereals,2024-04-19,2024-04-26,18.0,West,Online,2599,12.1
PROMO_2024_8446,SKU_Dairy_328,Cereals,2024-12-30,2025-01-06,28.5,South,Express,1166,7.3
PROMO_2024_8447,SKU_Beverages_592,Beverages,2024-12-02,2024-12-09,20.9,South,Express,1354,14.0
PROMO_2024_8448,SKU_Cereals_204,Snacks,2024-08-15,2024-08-22,25.8,North,Hypermarket,1088,13.5
PROMO_2024_8449,SKU_Frozen_632,Snacks,2024-08-14,2024-08-21,13.5,South,Hypermarket,1879,12.9
PROMO_2024_8450,SKU_Snacks_380,Snacks,2024-03-10,2024-03-17,23.1,South,Express,1037,7.2
PROMO_2024_8451,SKU_Cereals_117,Cereals,2024-06-03,2024-06-10,15.2,East,Hypermarket,1287,18.4
PROMO_2024_8452,SKU_Dairy_942,Dairy,2024-07-04,2024-07-11,25.7,West,Express,2225,5.2
PROMO_2024_8453,SKU_Cereals_747,Snacks,2024-07-25,2024-08-01,17.1,North,Express,1557,8.6
PROMO_2024_8454,SKU_Cereals_128,Frozen,2024-03-29,2024-04-05,16.2,South,Online,2822,5.4
PROMO_2024_8455,SKU_Cereals_545,Frozen,2024-12-26,2025-01-02,18.2,West,Express,2617,5.2
PROMO_2024_8456,SKU_Dairy_780,Frozen,2024-03-17,2024-03-24,19.5,East,Hypermarket,920,11.7
PROMO_2024_8457,SKU_Dairy_217,Snacks,2024-08-05,2024-08-12,15.6,West,Online,2759,9.9
PROMO_2024_8458,SKU_Frozen_567,Dairy,2024-12-19,2024-12-26,18.5,West,Online,1145,18.8
PROMO_2024_8459,SKU_Frozen_793,Cereals,2024-07-07,2024-07-14,13.7,South,Express,2363,15.5
PROMO_2024_8460,SKU_Frozen_870,Beverages,2024-07-29,2024-08-05,29.9,South,Express,1691,17.1
PROMO_2024_8461,SKU_Dairy_349,Beverages,2024-08-27,2024-09-03,15.9,West,Online,2787,20.0
PROMO_2024_8462,SKU_Cereals_211,Snacks,2024-01-21,2024-01-28,19.8,West,Online,1512,10.4
PROMO_2024_8463,SKU_Frozen_179,Snacks,2024-03-22,2024-03-29,19.7,East,Hypermarket,689,19.2
PROMO_2024_8464,SKU_Beverages_332,Beverages,2024-08-02,2024-08-09,13.2,West,Online,753,19.7
PROMO_2024_8465,SKU_Snacks_487,Dairy,2024-08-31,2024-09-07,19.1,South,Hypermarket,694,7.2
PROMO_2024_8466,SKU_Snacks_139,Beverages,2024-01-26,2024-02-02,13.8,North,Express,2399,13.5
PROMO_2024_8467,SKU_Cereals_752,Cereals,2024-01-10,2024-01-17,12.6,North,Express,1299,7.7
PROMO_2024_8468,SKU_Frozen_416,Cereals,2024-09-14,2024-09-21,27.1,East,Express,1886,5.1
PROMO_2024_8469,SKU_Snacks_597,Cereals,2024-08-07,2024-08-14,21.1,North,Express,1318,6.1
PROMO_2024_8470,SKU_Beverages_391,Beverages,2024-09-30,2024-10-07,24.9,North,Express,2093,11.7
PROMO_2024_8471,SKU_Beverages_822,Dairy,2024-07-14,2024-07-21,12.8,North,Online,2227,9.8
PROMO_2024_8472,SKU_Beverages_187,Snacks,2024-07-23,2024-07-30,29.9,East,Express,2451,17.6
PROMO_2024_8473,SKU_Cereals_379,Snacks,2024-09-04,2024-09-11,25.7,North,Express,988,10.4
PROMO_2024_8474,SKU_Frozen_560,Dairy,2024-04-30,2024-05-07,28.8,West,Hypermarket,610,5.1
PROMO_2024_8475,SKU_Beverages_377,Beverages,2024-09-28,2024-10-05,11.1,South,Express,2444,11.0
PROMO_2024_8476,SKU_Snacks_627,Cereals,2024-12-08,2024-12-15,13.7,East,Express,1292,19.5
PROMO_2024_8477,SKU_Snacks_540,Cereals,2024-11-30,2024-12-07,29.3,South,Hypermarket,1346,12.4
PROMO_2024_8478,SKU_Cereals_232,Cereals,2024-07-30,2024-08-06,22.6,North,Express,1509,12.0
PROMO_2024_8479,SKU_Dairy_947,Frozen,2024-07-21,2024-07-28,10.9,North,Express,2994,14.6
PROMO_2024_8480,SKU_Cereals_559,Frozen,2024-08-10,2024-08-17,10.3,West,Online,2267,5.3
PROMO_2024_8481,SKU_Beverages_705,Snacks,2024-06-21,2024-06-28,24.8,East,Online,1270,19.7
PROMO_2024_8482,SKU_Frozen_826,Frozen,2024-05-17,2024-05-24,11.4,West,Hypermarket,1990,14.3
PROMO_2024_8483,SKU_Frozen_549,Frozen,2024-04-05,2024-04-12,24.0,South,Express,1208,7.1
PROMO_2024_8484,SKU_Beverages_441,Dairy,2024-06-15,2024-06-22,27.8,North,Online,1568,15.8
PROMO_2024_8485,SKU_Cereals_633,Frozen,2024-11-20,2024-11-27,10.8,West,Hypermarket,1450,11.2
PROMO_2024_8486,SKU_Cereals_696,Cereals,2024-05-16,2024-05-23,24.2,West,Hypermarket,2204,13.5
PROMO_2024_8487,SKU_Snacks_986,Snacks,2024-03-04,2024-03-11,15.0,South,Express,1822,16.9
PROMO_2024_8488,SKU_Frozen_131,Beverages,2024-03-29,2024-04-05,23.3,South,Hypermarket,2082,8.9
PROMO_2024_8489,SKU_Beverages_902,Frozen,2024-05-16,2024-05-23,11.9,East,Online,1619,11.2
PROMO_2024_8490,SKU_Beverages_996,Snacks,2024-02-19,2024-02-26,22.7,West,Online,964,9.9
PROMO_2024_8491,SKU_Cereals_470,Dairy,2024-11-09,2024-11-16,19.3,North,Online,2493,15.4
PROMO_2024_8492,SKU_Beverages_684,Cereals,2024-10-27,2024-11-03,18.8,North,Express,567,15.0
PROMO_2024_8493,SKU_Cereals_242,Beverages,2024-10-04,2024-10-11,18.8,North,Express,625,7.3
PROMO_2024_8494,SKU_Frozen_839,Snacks,2024-11-11,2024-11-18,29.0,East,Online,2894,18.4
PROMO_2024_8495,SKU_Cereals_419,Dairy,2024-08-12,2024-08-19,11.0,West,Express,1931,14.1
PROMO_2024_8496,SKU_Cereals_901,Cereals,2024-06-17,2024-06-24,25.5,North,Hypermarket,963,15.2
PROMO_2024_8497,SKU_Frozen_556,Dairy,2024-08-18,2024-08-25,16.1,West,Hypermarket,1770,15.3
PROMO_2024_8498,SKU_Cereals_184,Dairy,2024-07-28,2024-08-04,16.8,North,Hypermarket,1771,11.5
PROMO_2024_8499,SKU_Beverages_522,Frozen,2024-03-09,2024-03-16,16.9,South,Express,772,11.3
PROMO_2024_8500,SKU_Frozen_842,Cereals,2024-03-10,2024-03-17,13.5,North,Express,1233,18.8
PROMO_2024_8501,SKU_Beverages_611,Beverages,2024-09-26,2024-10-03,17.7,West,Online,1908,18.3
PROMO_2024_8502,SKU_Dairy_640,Cereals,2024-04-17,2024-04-24,22.1,North,Online,1626,9.0
PROMO_2024_8503,SKU_Snacks_444,Frozen,2024-07-11,2024-07-18,29.2,North,Online,1049,19.0
PROMO_2024_8504,SKU_Snacks_725,Cereals,2024-08-18,2024-08-25,18.9,East,Hypermarket,932,7.0
PROMO_2024_8505,SKU_Frozen_141,Beverages,2024-04-02,2024-04-09,20.4,East,Hypermarket,2889,20.0
PROMO_2024_8506,SKU_Snacks_484,Snacks,2024-07-19,2024-07-26,11.8,South,Online,1734,13.8
PROMO_2024_8507,SKU_Cereals_577,Frozen,2024-08-05,2024-08-12,11.4,South,Online,1882,19.2
PROMO_2024_8508,SKU_Cereals_703,Snacks,2024-03-06,2024-03-13,20.9,East,Hypermarket,1048,7.5
PROMO_2024_8509,SKU_Snacks_224,Cereals,2024-11-11,2024-11-18,16.2,South,Hypermarket,824,6.2
PROMO_2024_8510,SKU_Dairy_937,Frozen,2024-06-08,2024-06-15,23.8,North,Express,2840,16.5
PROMO_2024_8511,SKU_Frozen_772,Snacks,2024-12-05,2024-12-12,11.6,South,Hypermarket,2051,14.9
PROMO_2024_8512,SKU_Snacks_696,Beverages,2024-06-09,2024-06-16,27.4,East,Hypermarket,1183,18.6
PROMO_2024_8513,SKU_Beverages_961,Cereals,2024-05-21,2024-05-28,28.6,South,Online,2376,15.4
PROMO_2024_8514,SKU_Beverages_306,Cereals,2024-09-18,2024-09-25,10.1,East,Online,828,8.9
PROMO_2024_8515,SKU_Dairy_524,Beverages,2024-09-27,2024-10-04,13.6,South,Hypermarket,525,13.8
PROMO_2024_8516,SKU_Cereals_645,Frozen,2024-01-27,2024-02-03,27.6,North,Express,2951,16.2
PROMO_2024_8517,SKU_Snacks_251,Frozen,2024-10-05,2024-10-12,13.0,East,Hypermarket,826,6.7
PROMO_2024_8518,SKU_Frozen_120,Cereals,2024-03-29,2024-04-05,25.5,North,Express,1490,19.4
PROMO_2024_8519,SKU_Cereals_934,Frozen,2024-09-22,2024-09-29,19.3,East,Online,631,11.8
PROMO_2024_8520,SKU_Cereals_615,Frozen,2024-03-17,2024-03-24,22.4,North,Express,2217,18.6
PROMO_2024_8521,SKU_Cereals_779,Beverages,2024-06-28,2024-07-05,18.5,East,Hypermarket,1645,19.6
PROMO_2024_8522,SKU_Cereals_917,Snacks,2024-01-12,2024-01-19,18.7,West,Hypermarket,2187,6.0
PROMO_2024_8523,SKU_Dairy_555,Beverages,2024-03-10,2024-03-17,14.7,East,Express,1360,15.2
PROMO_2024_8524,SKU_Dairy_196,Cereals,2024-12-23,2024-12-30,20.8,North,Express,1205,14.8
PROMO_2024_8525,SKU_Frozen_478,Frozen,2024-02-29,2024-03-07,13.6,South,Hypermarket,602,18.2
PROMO_2024_8526,SKU_Beverages_720,Snacks,2024-12-12,2024-12-19,13.1,East,Express,2758,14.4
PROMO_2024_8527,SKU_Cereals_517,Dairy,2024-07-24,2024-07-31,25.5,North,Online,2024,12.0
PROMO_2024_8528,SKU_Cereals_950,Cereals,2024-01-26,2024-02-02,26.9,South,Hypermarket,2446,8.5
PROMO_2024_8529,SKU_Dairy_511,Beverages,2024-10-09,2024-10-16,17.2,West,Hypermarket,2992,10.0
PROMO_2024_8530,SKU_Dairy_269,Frozen,2024-06-18,2024-06-25,10.9,East,Hypermarket,1440,13.2
PROMO_2024_8531,SKU_Cereals_575,Dairy,2024-06-09,2024-06-16,29.5,South,Online,2455,7.2
PROMO_2024_8532,SKU_Snacks_452,Frozen,2024-09-05,2024-09-12,26.0,North,Express,1283,10.2
PROMO_2024_8533,SKU_Snacks_223,Snacks,2024-12-21,2024-12-28,25.4,East,Hypermarket,690,5.5
PROMO_2024_8534,SKU_Frozen_210,Snacks,2024-11-02,2024-11-09,22.5,South,Online,1619,12.8
PROMO_2024_8535,SKU_Cereals_323,Cereals,2024-08-09,2024-08-16,11.9,South,Express,2629,5.4
PROMO_2024_8536,SKU_Cereals_158,Frozen,2024-08-26,2024-09-02,11.8,North,Online,1539,15.8
PROMO_2024_8537,SKU_Frozen_335,Frozen,2024-12-10,2024-12-17,19.5,East,Online,2042,8.4
PROMO_2024_8538,SKU_Beverages_429,Snacks,2024-12-02,2024-12-09,16.5,East,Express,2739,18.9
PROMO_2024_8539,SKU_Dairy_493,Snacks,2024-11-13,2024-11-20,26.5,North,Hypermarket,1280,18.0
PROMO_2024_8540,SKU_Dairy_301,Dairy,2024-04-29,2024-05-06,25.6,East,Express,646,12.8
PROMO_2024_8541,SKU_Cereals_811,Frozen,2024-06-18,2024-06-25,26.6,North,Online,2365,12.4
PROMO_2024_8542,SKU_Snacks_319,Dairy,2024-10-03,2024-10-10,20.5,West,Hypermarket,1690,15.4
PROMO_2024_8543,SKU_Beverages_506,Beverages,2024-12-31,2025-01-07,28.0,East,Express,2335,10.3
PROMO_2024_8544,SKU_Cereals_163,Cereals,2024-04-23,2024-04-30,28.7,West,Express,2788,14.1
PROMO_2024_8545,SKU_Beverages_968,Snacks,2024-08-15,2024-08-22,19.5,West,Hypermarket,1619,12.9
PROMO_2024_8546,SKU_Snacks_481,Beverages,2024-02-02,2024-02-09,12.6,North,Online,2160,10.2
PROMO_2024_8547,SKU_Dairy_681,Beverages,2024-11-07,2024-11-14,15.5,East,Hypermarket,769,15.0
PROMO_2024_8548,SKU_Frozen_762,Dairy,2024-06-19,2024-06-26,26.4,West,Online,1657,18.9
PROMO_2024_8549,SKU_Dairy_921,Snacks,2024-03-28,2024-04-04,17.2,East,Hypermarket,2669,7.8
PROMO_2024_8550,SKU_Beverages_129,Snacks,2024-03-17,2024-03-24,13.8,North,Hypermarket,1163,18.2
PROMO_2024_8551,SKU_Beverages_299,Frozen,2024-10-24,2024-10-31,18.8,East,Hypermarket,938,5.7
PROMO_2024_8552,SKU_Snacks_685,Beverages,2024-12-09,2024-12-16,12.3,South,Online,2914,5.8
PROMO_2024_8553,SKU_Beverages_141,Cereals,2024-10-18,2024-10-25,18.8,West,Online,1565,14.4
PROMO_2024_8554,SKU_Frozen_279,Frozen,2024-02-19,2024-02-26,14.1,East,Online,2015,17.3
PROMO_2024_8555,SKU_Cereals_704,Dairy,2024-02-27,2024-03-05,27.7,West,Hypermarket,1225,18.3
PROMO_2024_8556,SKU_Cereals_175,Dairy,2024-11-14,2024-11-21,21.6,South,Express,2372,14.7
PROMO_2024_8557,SKU_Dairy_524,Snacks,2024-08-19,2024-08-26,22.2,West,Express,2094,11.6
PROMO_2024_8558,SKU_Cereals_811,Dairy,2024-04-16,2024-04-23,12.9,West,Online,1219,6.1
PROMO_2024_8559,SKU_Snacks_595,Frozen,2024-10-26,2024-11-02,25.7,North,Express,2601,14.8
PROMO_2024_8560,SKU_Beverages_281,Frozen,2024-07-20,2024-07-27,20.0,South,Express,1998,14.9
PROMO_2024_8561,SKU_Snacks_792,Beverages,2024-07-17,2024-07-24,20.3,West,Hypermarket,897,6.3
PROMO_2024_8562,SKU_Beverages_395,Frozen,2024-04-20,2024-04-27,13.6,West,Express,1622,9.8
PROMO_2024_8563,SKU_Beverages_329,Cereals,2024-05-28,2024-06-04,14.1,North,Online,2030,19.0
PROMO_2024_8564,SKU_Snacks_530,Frozen,2024-02-09,2024-02-16,13.7,South,Online,1095,14.3
PROMO_2024_8565,SKU_Beverages_540,Cereals,2024-01-18,2024-01-25,27.1,East,Express,2310,19.6
PROMO_2024_8566,SKU_Dairy_236,Beverages,2024-01-18,2024-01-25,26.3,North,Online,945,12.7
PROMO_2024_8567,SKU_Frozen_719,Dairy,2024-11-15,2024-11-22,12.0,West,Online,590,13.1
PROMO_2024_8568,SKU_Frozen_183,Beverages,2024-05-10,2024-05-17,28.7,South,Express,2350,15.4
PROMO_2024_8569,SKU_Beverages_852,Snacks,2024-02-07,2024-02-14,19.9,North,Express,1337,19.5
PROMO_2024_8570,SKU_Cereals_971,Snacks,2024-08-05,2024-08-12,13.7,East,Hypermarket,2129,17.6
PROMO_2024_8571,SKU_Snacks_298,Dairy,2024-03-24,2024-03-31,13.4,North,Online,2881,17.1
PROMO_2024_8572,SKU_Frozen_737,Cereals,2024-08-21,2024-08-28,26.0,North,Hypermarket,607,12.1
PROMO_2024_8573,SKU_Dairy_192,Frozen,2024-08-03,2024-08-10,24.1,West,Hypermarket,2869,11.6
PROMO_2024_8574,SKU_Frozen_548,Frozen,2024-08-08,2024-08-15,11.3,South,Express,2055,12.3
PROMO_2024_8575,SKU_Cereals_543,Frozen,2024-05-18,2024-05-25,13.5,East,Online,2519,5.6
PROMO_2024_8576,SKU_Snacks_265,Cereals,2024-08-15,2024-08-22,30.0,South,Express,799,15.0
PROMO_2024_8577,SKU_Cereals_931,Beverages,2024-03-12,2024-03-19,12.5,West,Online,577,14.1
PROMO_2024_8578,SKU_Snacks_569,Snacks,2024-07-25,2024-08-01,12.2,West,Express,1332,17.5
PROMO_2024_8579,SKU_Frozen_253,Frozen,2024-10-17,2024-10-24,26.8,South,Express,2499,12.8
PROMO_2024_8580,SKU_Dairy_612,Beverages,2024-02-17,2024-02-24,10.2,East,Online,1927,18.9
PROMO_2024_8581,SKU_Cereals_231,Cereals,2024-11-28,2024-12-05,18.2,South,Online,2046,12.7
PROMO_2024_8582,SKU_Snacks_581,Cereals,2024-08-31,2024-09-07,12.1,East,Online,2557,11.8
PROMO_2024_8583,SKU_Beverages_638,Frozen,2024-02-21,2024-02-28,24.9,South,Express,2772,17.0
PROMO_2024_8584,SKU_Beverages_710,Frozen,2024-03-15,2024-03-22,14.7,North,Online,2513,18.3
PROMO_2024_8585,SKU_Frozen_319,Dairy,2024-12-06,2024-12-13,20.0,East,Hypermarket,981,9.7
PROMO_2024_8586,SKU_Snacks_824,Dairy,2024-02-11,2024-02-18,11.3,North,Online,771,15.9
PROMO_2024_8587,SKU_Snacks_590,Dairy,2024-09-27,2024-10-04,16.3,East,Hypermarket,2985,13.5
PROMO_2024_8588,SKU_Snacks_602,Dairy,2024-10-13,2024-10-20,24.3,West,Hypermarket,1142,11.3
PROMO_2024_8589,SKU_Snacks_546,Dairy,2024-06-06,2024-06-13,25.4,West,Hypermarket,613,6.3
PROMO_2024_8590,SKU_Snacks_448,Snacks,2024-03-09,2024-03-16,19.7,East,Hypermarket,1657,5.6
PROMO_2024_8591,SKU_Cereals_816,Dairy,2024-08-22,2024-08-29,12.8,West,Express,2285,8.9
PROMO_2024_8592,SKU_Beverages_634,Dairy,2024-09-27,2024-10-04,10.6,East,Express,1527,19.8
PROMO_2024_8593,SKU_Snacks_181,Cereals,2024-03-01,2024-03-08,18.0,West,Hypermarket,1128,14.2
PROMO_2024_8594,SKU_Snacks_730,Beverages,2024-09-10,2024-09-17,16.7,South,Online,1952,18.1
PROMO_2024_8595,SKU_Frozen_706,Cereals,2024-01-04,2024-01-11,11.5,East,Online,558,11.0
PROMO_2024_8596,SKU_Cereals_539,Beverages,2024-02-06,2024-02-13,27.3,East,Online,505,19.4
PROMO_2024_8597,SKU_Dairy_957,Snacks,2024-11-24,2024-12-01,23.6,South,Express,1202,19.7
PROMO_2024_8598,SKU_Beverages_122,Beverages,2024-08-31,2024-09-07,29.9,East,Hypermarket,1130,19.3
PROMO_2024_8599,SKU_Cereals_262,Dairy,2024-08-02,2024-08-09,21.2,West,Online,1246,9.2
PROMO_2024_8600,SKU_Dairy_804,Frozen,2024-01-29,2024-02-05,14.1,West,Express,2937,16.2
PROMO_2024_8601,SKU_Beverages_637,Dairy,2024-05-12,2024-05-19,27.0,North,Hypermarket,1375,16.3
PROMO_2024_8602,SKU_Cereals_144,Beverages,2024-08-29,2024-09-05,17.5,North,Online,591,11.2
PROMO_2024_8603,SKU_Cereals_481,Frozen,2024-06-05,2024-06-12,17.7,East,Online,1037,9.3
PROMO_2024_8604,SKU_Frozen_607,Beverages,2024-01-12,2024-01-19,26.7,East,Online,2014,19.8
PROMO_2024_8605,SKU_Dairy_439,Dairy,2024-01-09,2024-01-16,29.4,East,Express,2867,10.6
PROMO_2024_8606,SKU_Frozen_287,Cereals,2024-05-06,2024-05-13,16.1,North,Online,2114,9.7
PROMO_2024_8607,SKU_Cereals_978,Beverages,2024-05-21,2024-05-28,25.3,West,Express,1691,16.2
PROMO_2024_8608,SKU_Frozen_176,Dairy,2024-02-10,2024-02-17,11.0,South,Online,1065,7.3
PROMO_2024_8609,SKU_Beverages_828,Dairy,2024-12-14,2024-12-21,19.9,South,Express,2037,7.0
PROMO_2024_8610,SKU_Beverages_834,Cereals,2024-04-27,2024-05-04,27.8,North,Express,2641,15.2
PROMO_2024_8611,SKU_Frozen_724,Dairy,2024-01-22,2024-01-29,17.2,West,Hypermarket,1723,11.1
PROMO_2024_8612,SKU_Cereals_808,Cereals,2024-03-18,2024-03-25,27.0,South,Online,2062,13.1
PROMO_2024_8613,SKU_Dairy_381,Cereals,2024-07-04,2024-07-11,13.4,South,Online,2581,12.1
PROMO_2024_8614,SKU_Cereals_794,Beverages,2024-09-05,2024-09-12,15.3,West,Hypermarket,2706,10.8
PROMO_2024_8615,SKU_Cereals_332,Frozen,2024-05-31,2024-06-07,11.0,North,Online,714,12.6
PROMO_2024_8616,SKU_Snacks_830,Frozen,2024-07-27,2024-08-03,25.2,South,Express,1841,14.5
PROMO_2024_8617,SKU_Beverages_288,Dairy,2024-02-21,2024-02-28,10.6,South,Hypermarket,2939,6.2
PROMO_2024_8618,SKU_Cereals_254,Beverages,2024-04-03,2024-04-10,25.7,East,Hypermarket,1872,8.2
PROMO_2024_8619,SKU_Beverages_222,Snacks,2024-03-09,2024-03-16,27.3,West,Express,1228,19.3
PROMO_2024_8620,SKU_Dairy_675,Beverages,2024-01-24,2024-01-31,17.8,North,Online,514,15.6
